symbol,timeframe,ts,open,high,low,close,volume
DOGE-USD,1h,1762891200,0.17429,0.17456,0.17247,0.173,15001502.4
DOGE-USD,1h,1762894800,0.17302,0.17373,0.17168,0.17228,7542067.1
DOGE-USD,1h,1762898400,0.17227,0.17368,0.1716,0.17315,6127145.7
DOGE-USD,1h,1762902000,0.17316,0.17331,0.17141,0.17195,6688867.1
DOGE-USD,1h,1762905600,0.17199,0.17285,0.17132,0.1715,9045686.9
DOGE-USD,1h,1762909200,0.17154,0.17301,0.17131,0.17263,11667812.5
DOGE-USD,1h,1762912800,0.17262,0.17292,0.17088,0.17177,19375948.4
DOGE-USD,1h,1762916400,0.17178,0.1721,0.17134,0.17153,19338812.3
DOGE-USD,1h,1762920000,0.17154,0.17209,0.17093,0.17147,15591598.4
DOGE-USD,1h,1762923600,0.17147,0.17227,0.17118,0.17195,5443505.6
DOGE-USD,1h,1762927200,0.17195,0.1729,0.17187,0.17217,3222675.9
DOGE-USD,1h,1762930800,0.17216,0.17244,0.17118,0.17142,3322552.5
DOGE-USD,1h,1762934400,0.17145,0.17497,0.17143,0.17408,12786054.8
DOGE-USD,1h,1762938000,0.1741,0.17553,0.17402,0.17513,5895178.2
DOGE-USD,1h,1762941600,0.17512,0.17654,0.1751,0.17642,4124420.5
DOGE-USD,1h,1762945200,0.17643,0.17708,0.17588,0.1762,4945675.9
DOGE-USD,1h,1762948800,0.1762,0.17705,0.17574,0.17643,4387608.4
DOGE-USD,1h,1762952400,0.17644,0.17818,0.17569,0.17802,8499978.1
DOGE-USD,1h,1762956000,0.17799,0.1785,0.1734,0.17532,13816658.8
DOGE-USD,1h,1762959600,0.17531,0.17667,0.17076,0.17135,18191621.0
DOGE-USD,1h,1762963200,0.17135,0.17177,0.16788,0.16922,26169350.6
DOGE-USD,1h,1762966800,0.16922,0.17072,0.1681,0.16948,10584509.3
DOGE-USD,1h,1762970400,0.16948,0.16996,0.16831,0.16854,9896243.6
DOGE-USD,1h,1762974000,0.16854,0.16925,0.16717,0.169,12585181.8
DOGE-USD,1h,1762977600,0.16897,0.17092,0.16848,0.17038,5622046.8
DOGE-USD,1h,1762981200,0.17042,0.17134,0.17026,0.17054,5160672.7
DOGE-USD,1h,1762984800,0.17053,0.17118,0.16944,0.17083,2603774.3
DOGE-USD,1h,1762988400,0.1709,0.17095,0.16949,0.17015,3416866.9
DOGE-USD,1h,1762992000,0.17011,0.17164,0.16999,0.17048,4398091.4
DOGE-USD,1h,1762995600,0.17047,0.1722,0.17044,0.17105,6401337.6
DOGE-USD,1h,1762999200,0.17105,0.1719,0.1705,0.1712,4119490.9
DOGE-USD,1h,1763002800,0.17122,0.17554,0.16918,0.174,13134025.3
DOGE-USD,1h,1763006400,0.174,0.17523,0.17323,0.17473,9333378.3
DOGE-USD,1h,1763010000,0.17468,0.17656,0.1734,0.17598,9040705.0
DOGE-USD,1h,1763013600,0.17602,0.17679,0.17548,0.17618,5145305.4
DOGE-USD,1h,1763017200,0.17618,0.17701,0.17526,0.17571,5924354.8
DOGE-USD,1h,1763020800,0.17569,0.1764,0.17537,0.17545,3074000.7
DOGE-USD,1h,1763024400,0.17545,0.17567,0.1742,0.17478,5308225.8
DOGE-USD,1h,1763028000,0.1748,0.17683,0.1748,0.17588,3075036.2
DOGE-USD,1h,1763031600,0.17593,0.17627,0.17519,0.17582,1957087.0
DOGE-USD,1h,1763035200,0.1758,0.17616,0.17517,0.17547,2343541.0
DOGE-USD,1h,1763038800,0.17549,0.17585,0.17359,0.17443,5765398.7
DOGE-USD,1h,1763042400,0.17442,0.17761,0.17289,0.17625,13399218.7
DOGE-USD,1h,1763046000,0.17627,0.17676,0.17204,0.17268,14259076.0
DOGE-USD,1h,1763049600,0.17267,0.17316,0.16943,0.16964,15216263.9
DOGE-USD,1h,1763053200,0.16967,0.16988,0.16523,0.16561,23262421.5
DOGE-USD,1h,1763056800,0.1656,0.16588,0.16192,0.16262,23615838.1
DOGE-USD,1h,1763060400,0.16261,0.16362,0.16011,0.16118,22913730.3
DOGE-USD,1h,1763064000,0.16118,0.16249,0.15987,0.16113,21513806.2
DOGE-USD,1h,1763067600,0.1611,0.16181,0.16002,0.1613,11851008.6
DOGE-USD,1h,1763071200,0.16128,0.16373,0.16093,0.16373,10627089.0
DOGE-USD,1h,1763074800,0.16372,0.16526,0.16281,0.16373,8633854.3
DOGE-USD,1h,1763078400,0.16373,0.16491,0.1625,0.16298,14977226.9
DOGE-USD,1h,1763082000,0.16299,0.16425,0.16243,0.16316,12551186.2
DOGE-USD,1h,1763085600,0.16317,0.16562,0.16309,0.16491,9599629.8
DOGE-USD,1h,1763089200,0.16493,0.16508,0.16351,0.16403,8386910.7
DOGE-USD,1h,1763092800,0.16404,0.16408,0.15912,0.16251,19481049.7
DOGE-USD,1h,1763096400,0.16252,0.1645,0.16231,0.1642,19165572.1
DOGE-USD,1h,1763100000,0.16421,0.16556,0.16114,0.16543,12910814.5
DOGE-USD,1h,1763103600,0.16538,0.16617,0.1641,0.16502,10062612.7
DOGE-USD,1h,1763107200,0.16504,0.16516,0.16312,0.16386,7451979.2
DOGE-USD,1h,1763110800,0.16386,0.16444,0.1618,0.16206,5250807.6
DOGE-USD,1h,1763114400,0.16202,0.16408,0.16198,0.16321,3557965.1
DOGE-USD,1h,1763118000,0.1632,0.16339,0.16066,0.16201,14630599.5
DOGE-USD,1h,1763121600,0.16202,0.16202,0.15758,0.16093,19012941.8
DOGE-USD,1h,1763125200,0.16092,0.16184,0.15808,0.15958,23891459.1
DOGE-USD,1h,1763128800,0.15957,0.16382,0.15785,0.16251,51673203.8
DOGE-USD,1h,1763132400,0.1625,0.16454,0.16098,0.16271,16716458.0
DOGE-USD,1h,1763136000,0.16273,0.16466,0.16208,0.16391,13710370.0
DOGE-USD,1h,1763139600,0.16392,0.16445,0.16081,0.16154,12359444.7
DOGE-USD,1h,1763143200,0.16154,0.16321,0.16106,0.16145,11689476.2
DOGE-USD,1h,1763146800,0.16146,0.1637,0.16105,0.16319,8297621.0
DOGE-USD,1h,1763150400,0.16319,0.16325,0.15763,0.15878,11937116.2
DOGE-USD,1h,1763154000,0.1588,0.16068,0.158,0.16001,9734573.6
DOGE-USD,1h,1763157600,0.16,0.16095,0.15863,0.15919,6152091.2
DOGE-USD,1h,1763161200,0.15915,0.15919,0.15461,0.15753,15315091.5
DOGE-USD,1h,1763164800,0.15753,0.16012,0.15709,0.16004,8768453.6
DOGE-USD,1h,1763168400,0.16003,0.16155,0.15926,0.16123,7891682.2
DOGE-USD,1h,1763172000,0.16122,0.16227,0.16086,0.16225,4279825.3
DOGE-USD,1h,1763175600,0.16224,0.16298,0.16175,0.16286,8099528.0
